6.000E+02	2.486E+00	4.977E-04	2.487E+00	1.592E+02	1.590E+02	0.9992	
6.500E+02	2.418E+00	4.613E-04	2.418E+00	1.796E+02	1.794E+02	0.9992	
7.000E+02	2.360E+00	4.300E-04	2.361E+00	2.005E+02	2.003E+02	0.9992	
7.500E+02	2.311E+00	4.028E-04	2.312E+00	2.219E+02	2.217E+02	0.9992	
8.000E+02	2.269E+00	3.789E-04	2.269E+00	2.437E+02	2.435E+02	0.9992	
8.500E+02	2.231E+00	3.577E-04	2.232E+00	2.660E+02	2.658E+02	0.9993	
9.000E+02	2.199E+00	3.389E-04	2.199E+00	2.885E+02	2.883E+02	0.9993	
9.500E+02	2.170E+00	3.220E-04	2.170E+00	3.114E+02	3.112E+02	0.9993	
1.000E+03	2.145E+00	3.067E-04	2.145E+00	3.346E+02	3.344E+02	0.9993	
1.500E+03	2.004E+00	2.091E-04	2.004E+00	5.772E+02	5.768E+02	0.9994	
2.000E+03	1.954E+00	1.594E-04	1.954E+00	8.303E+02	8.299E+02	0.9995	
2.500E+03	1.937E+00	1.292E-04	1.937E+00	1.088E+03	1.087E+03	0.9995	
3.000E+03	1.934E+00	1.089E-04	1.934E+00	1.346E+03	1.345E+03	0.9996	
4.000E+03	1.945E+00	8.309E-05	1.945E+00	1.862E+03	1.861E+03	0.9996	
5.000E+03	1.964E+00	6.740E-05	1.964E+00	2.374E+03	2.373E+03	0.9997	
6.000E+03	1.985E+00	5.682E-05	1.985E+00	2.880E+03	2.879E+03	0.9997	
7.000E+03	2.005E+00	4.918E-05	2.005E+00	3.381E+03	3.380E+03	0.9997	
8.000E+03	2.024E+00	4.340E-05	2.024E+00	3.877E+03	3.876E+03	0.9997	
9.000E+03	2.042E+00	3.886E-05	2.042E+00	4.369E+03	4.368E+03	0.9998	
1.000E+04	2.059E+00	3.521E-05	2.059E+00	4.857E+03	4.856E+03	0.9998	
