8.500E+01	6.812E+00	2.479E-03	6.815E+00	7.033E+00	7.017E+00	0.9977	
9.000E+01	6.528E+00	2.349E-03	6.530E+00	7.783E+00	7.765E+00	0.9977	
9.500E+01	6.271E+00	2.231E-03	6.273E+00	8.564E+00	8.545E+00	0.9977	
1.000E+02	6.039E+00	2.126E-03	6.041E+00	9.377E+00	9.356E+00	0.9977	
1.250E+02	5.140E+00	1.720E-03	5.142E+00	1.388E+01	1.385E+01	0.9978	
1.500E+02	4.527E+00	1.447E-03	4.529E+00	1.908E+01	1.904E+01	0.9979	
1.750E+02	4.082E+00	1.250E-03	4.083E+00	2.490E+01	2.485E+01	0.9979	
2.000E+02	3.744E+00	1.101E-03	3.745E+00	3.131E+01	3.124E+01	0.9980	
2.250E+02	3.479E+00	9.846E-04	3.480E+00	3.824E+01	3.817E+01	0.9980	
2.500E+02	3.265E+00	8.909E-04	3.266E+00	4.566E+01	4.558E+01	0.9981	
2.750E+02	3.090E+00	8.138E-04	3.090E+00	5.354E+01	5.344E+01	0.9981	
3.000E+02	2.943E+00	7.493E-04	2.944E+00	6.183E+01	6.172E+01	0.9982	
3.500E+02	2.712E+00	6.473E-04	2.713E+00	7.956E+01	7.942E+01	0.9982	
4.000E+02	2.540E+00	5.703E-04	2.541E+00	9.863E+01	9.846E+01	0.9983	
4.500E+02	2.407E+00	5.100E-04	2.407E+00	1.189E+02	1.187E+02	0.9983	
5.000E+02	2.302E+00	4.615E-04	2.302E+00	1.401E+02	1.399E+02	0.9984	
5.500E+02	2.216E+00	4.216E-04	2.217E+00	1.623E+02	1.620E+02	0.9984	
6.000E+02	2.147E+00	3.883E-04	2.147E+00	1.852E+02	1.849E+02	0.9985	
6.500E+02	2.089E+00	3.599E-04	2.089E+00	2.088E+02	2.085E+02	0.9985	
7.000E+02	2.040E+00	3.355E-04	2.040E+00	2.330E+02	2.327E+02	0.9985	
7.500E+02	1.998E+00	3.143E-04	1.998E+00	2.578E+02	2.574E+02	0.9986	
8.000E+02	1.961E+00	2.957E-04	1.962E+00	2.831E+02	2.827E+02	0.9986	
8.500E+02	1.930E+00	2.792E-04	1.930E+00	3.088E+02	3.083E+02	0.9986	
9.000E+02	1.903E+00	2.645E-04	1.903E+00	3.349E+02	3.344E+02	0.9987	
9.500E+02	1.879E+00	2.514E-04	1.879E+00	3.613E+02	3.608E+02	0.9987	
1.000E+03	1.858E+00	2.395E-04	1.859E+00	3.881E+02	3.876E+02	0.9987	
1.500E+03	1.745E+00	1.633E-04	1.745E+00	6.673E+02	6.666E+02	0.9989	
2.000E+03	1.708E+00	1.246E-04	1.708E+00	9.576E+02	9.566E+02	0.9990	
2.500E+03	1.698E+00	1.010E-04	1.699E+00	1.251E+03	1.250E+03	0.9991	
3.000E+03	1.701E+00	8.513E-05	1.701E+00	1.546E+03	1.544E+03	0.9992	
4.000E+03	1.718E+00	6.501E-05	1.718E+00	2.131E+03	2.130E+03	0.9993	
5.000E+03	1.740E+00	5.275E-05	1.740E+00	2.709E+03	2.708E+03	0.9994	
6.000E+03	1.762E+00	4.448E-05	1.762E+00	3.281E+03	3.279E+03	0.9994	
7.000E+03	1.783E+00	3.851E-05	1.783E+00	3.845E+03	3.843E+03	0.9995	
8.000E+03	1.803E+00	3.399E-05	1.803E+00	4.402E+03	4.400E+03	0.9995	
9.000E+03	1.821E+00	3.044E-05	1.821E+00	4.954E+03	4.952E+03	0.9996	
1.000E+04	1.838E+00	2.759E-05	1.838E+00	5.501E+03	5.498E+03	0.9996	
