4.000E+02	3.108E+00	8.033E-04	3.109E+00	8.013E+01	8.006E+01	0.9992	
4.500E+02	2.942E+00	7.182E-04	2.943E+00	9.668E+01	9.660E+01	0.9992	
5.000E+02	2.811E+00	6.498E-04	2.811E+00	1.141E+02	1.140E+02	0.9992	
5.500E+02	2.705E+00	5.936E-04	2.705E+00	1.322E+02	1.321E+02	0.9992	
6.000E+02	2.617E+00	5.465E-04	2.618E+00	1.510E+02	1.509E+02	0.9993	
6.500E+02	2.545E+00	5.065E-04	2.546E+00	1.704E+02	1.703E+02	0.9993	
7.000E+02	2.484E+00	4.721E-04	2.485E+00	1.903E+02	1.901E+02	0.9993	
7.500E+02	2.432E+00	4.422E-04	2.433E+00	2.106E+02	2.105E+02	0.9993	
8.000E+02	2.387E+00	4.160E-04	2.388E+00	2.314E+02	2.312E+02	0.9993	
8.500E+02	2.348E+00	3.927E-04	2.348E+00	2.525E+02	2.523E+02	0.9993	
9.000E+02	2.313E+00	3.720E-04	2.314E+00	2.739E+02	2.738E+02	0.9993	
9.500E+02	2.283E+00	3.535E-04	2.283E+00	2.957E+02	2.955E+02	0.9994	
1.000E+03	2.256E+00	3.367E-04	2.256E+00	3.177E+02	3.175E+02	0.9994	
1.500E+03	2.106E+00	2.295E-04	2.106E+00	5.485E+02	5.482E+02	0.9995	
2.000E+03	2.052E+00	1.750E-04	2.052E+00	7.895E+02	7.891E+02	0.9995	
2.500E+03	2.033E+00	1.418E-04	2.033E+00	1.034E+03	1.034E+03	0.9996	
3.000E+03	2.029E+00	1.195E-04	2.029E+00	1.281E+03	1.280E+03	0.9996	
4.000E+03	2.040E+00	9.119E-05	2.040E+00	1.772E+03	1.772E+03	0.9997	
5.000E+03	2.059E+00	7.396E-05	2.059E+00	2.261E+03	2.260E+03	0.9997	
6.000E+03	2.080E+00	6.234E-05	2.080E+00	2.744E+03	2.743E+03	0.9997	
7.000E+03	2.100E+00	5.396E-05	2.100E+00	3.222E+03	3.221E+03	0.9998	
8.000E+03	2.120E+00	4.761E-05	2.120E+00	3.696E+03	3.695E+03	0.9998	
9.000E+03	2.138E+00	4.264E-05	2.138E+00	4.166E+03	4.165E+03	0.9998	
1.000E+04	2.155E+00	3.863E-05	2.155E+00	4.632E+03	4.631E+03	0.9998	
